has_banner,has_location,has_extended_profile,has_url,followers,friends,num_posts,has_Duplicate,onlyHasUrl,has_retweet,contains_hashTag,label
1,0,1,0,1439,755,3206,77,5,2273,1491,1
1,0,0,0,790,159,3222,113,9,1681,1355,1
1,1,1,1,15305,1543,3243,3,0,2640,1422,1
1,0,0,0,121,231,1102,7,10,208,60,1
1,1,0,0,34,351,807,1,1,567,243,1
1,1,1,1,7689,207,3240,201,264,1129,168,1
1,1,1,0,1045,350,3218,2,2,1298,171,1
0,1,1,0,147,138,1300,3,1,149,193,1
1,1,1,0,3,50,79,0,0,15,10,1
1,0,1,1,604,296,2501,8,18,798,222,1
1,0,0,0,220,198,3197,30,162,486,27,1
1,1,1,0,6897,3735,3175,14,27,2246,231,1
1,1,1,1,35379,587,3235,1,53,820,248,1
1,1,1,0,1575,1601,3249,917,1471,351,98,1
1,1,1,0,844,1416,1408,0,0,174,496,1
1,0,1,0,423,261,3185,1,27,1466,99,1
0,0,1,0,157,168,3161,6,7,2268,240,1
1,0,1,0,5169,3418,3244,9,2,2574,1712,1
1,0,0,1,520,1302,1370,1,27,375,162,1
1,0,1,0,552,427,3164,21,76,692,72,1
1,1,1,0,384,187,3206,0,5,658,1190,1
1,1,1,1,165,647,2934,0,1,1666,1050,1
1,1,1,1,527,1778,1967,15,25,561,454,1
1,0,1,0,296,435,100,4,3,24,6,1
1,1,0,1,169,313,1704,8,8,833,164,1
1,1,1,0,616,604,3141,26,152,1274,149,1
1,1,1,1,93,210,2176,2,8,650,52,1
1,1,1,1,1471,1977,3216,1,9,1188,1710,1
1,0,0,0,108,151,489,3,5,235,50,1
1,1,1,1,1249,1724,3247,6,78,736,437,1
1,0,1,0,49,205,681,0,0,178,17,1
1,0,1,0,510,322,3154,4,24,2120,121,1
1,0,1,0,167,156,2601,3,15,899,449,1
1,1,1,1,1331,1943,3208,3,1,153,340,1
1,1,1,0,1236,624,3210,452,18,2106,299,1
1,0,1,0,1203,2001,3199,2,40,626,86,1
1,1,0,1,1008,1756,3219,2,1,1103,850,1
1,0,0,0,1477,908,3217,1,0,1871,539,1
1,1,1,0,372,547,3210,4,11,436,627,1
1,1,0,0,491,208,3234,14,80,942,107,1
1,0,0,0,171,129,3220,14,37,1062,129,1
1,0,0,0,370,330,2091,9,12,993,89,1
1,1,0,1,53,186,1047,0,4,158,19,1
1,1,1,1,374,372,3227,16,21,331,350,1
1,1,1,1,41442,4967,3180,5,3,2121,1058,1
1,1,1,1,746,237,3176,0,3,986,461,1
1,0,0,1,158,347,3150,1,24,779,163,1
1,0,1,1,2856,265,3180,8,28,1413,120,1
1,1,1,1,52287,209,3224,0,0,1023,107,1
1,1,1,1,1577,678,3201,7,1,831,853,1
0,1,1,1,27856,756,3220,4,35,2732,508,1
0,1,1,0,195,863,484,0,1,96,219,1
0,0,0,1,1450,1798,2969,4,0,1699,1395,1
1,1,1,0,1080,1996,3054,53,8,2099,625,1
0,0,1,0,647,198,14,0,0,1,0,1
1,0,1,0,73,71,3161,20,74,1162,297,1
1,1,1,1,439,564,3244,1,1,2001,1492,1
1,1,1,0,1050,145,3226,7,24,987,264,1
1,0,0,0,85,179,400,0,1,254,62,1
1,0,0,0,144,185,244,0,0,198,13,1
1,1,1,1,423,427,3222,9,10,272,407,1
1,1,1,0,394,1012,2097,0,6,1283,326,1
0,1,1,0,289,215,1744,1,0,309,361,1
1,1,1,1,986,658,3229,6,3,1186,276,1
1,1,1,0,1187,434,3117,1,11,722,59,1
1,0,1,1,133,98,1348,24,74,146,37,1
1,1,1,1,245,151,3179,11,4,1820,418,1
0,1,0,1,1059,713,3225,1,5,313,167,1
1,1,1,0,363,342,3210,0,10,825,388,1
1,1,1,1,137,177,3235,10,9,512,49,1
1,1,0,1,3913,165,2461,2,4,1487,666,1
1,1,1,0,304,194,2219,0,6,603,221,1
1,1,1,1,973,1165,3210,1,0,483,898,1
1,0,0,0,1175,851,3093,5,40,2361,664,1
1,0,0,0,523,495,3180,17,34,1178,98,1
1,1,0,0,15,49,24,0,0,3,6,1
1,0,0,0,1263,774,3224,8,88,1360,41,1
1,1,0,0,503,493,3153,0,0,1609,356,1
1,1,1,0,237,187,3212,0,1,42,22,1
1,1,1,1,22452,24691,3245,21,0,328,145,1
1,1,1,1,1070,357,3184,0,1,1109,1243,1
1,1,1,0,1118,755,3202,13,61,1541,345,1
1,1,1,1,1249,1746,3208,13,29,706,874,1
1,0,0,0,67,157,2484,1,18,778,93,1
1,0,1,0,455,393,2132,0,7,777,344,1
1,0,1,0,31,117,57,0,1,3,5,1
1,1,1,1,344,434,3200,0,4,145,218,1
1,0,1,0,82,579,1790,6,1,138,621,1
1,1,1,0,143,569,2284,0,5,522,632,1
1,1,1,0,808,985,3192,1,5,1065,532,1
1,1,1,0,716,610,3193,9,32,1191,126,1
1,1,1,1,606,270,3208,2,1,408,1494,1
1,0,0,0,249,271,2758,2,3,1453,180,1
1,0,1,1,583,407,3218,29,39,833,472,1
1,1,1,1,271,261,3133,14,59,1043,405,1
1,1,1,0,390,376,3065,2,19,997,175,1
1,1,1,1,938,771,3204,0,2,524,31,1
1,0,1,0,307,281,3221,1,23,1046,131,1
1,0,1,0,126,158,2937,4,31,1429,211,1
1,1,1,1,590,894,3211,1,16,694,219,1
1,1,1,0,315,311,3159,8,68,1310,103,1
1,1,1,1,2474,224,3241,0,4,332,73,1
1,1,1,0,140,159,1701,2,12,258,445,1
1,1,1,0,407,420,3178,21,35,604,567,1
1,1,0,0,283,225,2024,3,15,879,179,1
1,1,1,1,1098,525,3216,1,2,937,296,1
1,1,0,1,182,120,2168,13,19,977,455,1
1,0,0,0,230,222,3226,2,1,1112,303,1
1,1,1,1,232,236,3122,1,24,1488,449,1
1,1,1,0,219,309,3132,29,18,486,1998,1
1,1,1,0,428,467,3147,5,24,782,82,1
0,1,1,1,1415,2036,3209,0,1,2095,854,1
1,1,1,0,1103,642,3183,96,56,857,318,1
0,1,1,1,15,28,56,0,1,0,5,1
1,0,1,0,97,158,3160,6,1,2392,874,1
1,1,0,1,230,125,3205,11,78,1574,84,1
1,1,1,0,1282,838,3198,4,0,1230,1122,1
1,1,1,1,50,57,539,2,6,245,227,1
1,1,1,1,1057,484,3191,66,28,1112,208,1
1,0,0,0,56,255,3228,28,107,1415,743,1
1,0,1,1,2506,1991,3095,2,0,447,1793,1
1,0,1,0,170,295,578,26,2,70,95,1
1,1,1,1,226,419,3217,0,4,651,432,1
1,0,1,1,459,198,3164,10,63,1393,105,1
1,1,0,0,452,389,3199,0,8,1673,179,1
1,1,1,0,408,411,3185,2,11,724,299,1
1,0,1,0,4825,4572,3239,29,25,96,62,1
1,1,1,1,378,624,3223,1,1,361,303,1
1,1,1,0,241,345,356,1,0,173,63,1
1,1,1,1,495,516,3193,2,24,411,825,1
1,1,1,1,2166,1996,3205,75,135,1650,99,1
1,1,0,1,183,300,3206,4,24,1245,550,1
1,1,1,0,267,241,3151,8,11,2020,621,1
1,1,1,1,1227,273,3226,2,15,1109,180,1
1,1,1,0,5,14,253,0,8,118,5,1
1,1,1,1,1375,1079,3208,5,12,1853,844,1
1,0,0,0,247,980,2253,15,47,624,167,1
1,1,1,1,29139,906,3202,1,1,1618,125,1
1,1,1,1,109,81,244,4,2,38,11,1
1,1,1,1,1117,142,3224,1,39,863,360,1
1,0,1,0,794,645,3197,12,55,234,253,1
1,1,0,1,135,108,1128,0,2,439,163,1
1,1,1,0,317,629,314,0,0,156,220,1
1,1,0,0,36,229,36,9,13,6,8,1
1,1,0,1,429,1989,1374,5,11,281,74,1
1,1,0,0,628,604,3179,2,39,1403,328,1
1,1,0,0,141,311,3145,0,1,353,810,1
1,1,0,0,1860,1968,3218,1,15,1533,429,1
1,1,1,0,642,675,3215,5,22,935,324,1
1,1,1,1,614,1170,3218,10,65,221,688,1
1,0,1,0,111,85,3127,5,51,326,233,1
1,1,1,0,82,157,1146,19,38,86,213,1
1,1,1,0,85,144,3188,0,3,2652,966,1
1,1,1,1,393,195,3212,6,38,862,159,1
1,0,0,0,188,216,3174,3,34,2080,238,1
1,1,1,0,442,289,3152,1,8,1512,335,1
0,1,1,1,42,55,135,0,0,16,121,1
1,1,1,0,189,129,2078,8,28,973,131,1
1,1,1,1,274,1150,3180,2,1,599,1126,1
1,1,1,1,1299,2001,3208,0,1,1374,897,1
1,0,0,0,212,400,933,0,1,560,151,1
0,0,1,1,204,459,3224,10,9,225,646,1
1,1,1,0,1532,517,3172,1,1,343,72,1
1,0,0,1,159,273,3186,16,34,1053,632,1
1,1,1,1,36,71,524,0,0,18,75,1
1,1,1,0,594,731,3212,0,0,1824,2138,1
1,1,1,1,3152,2522,3221,1,1,1834,984,1
1,1,1,1,1377,209,3228,3,30,1436,1771,1
1,1,1,0,79,262,1638,6,11,574,621,1
1,1,1,1,2317,1130,3148,167,30,2257,944,1
1,1,1,0,408,244,3215,0,0,1454,270,1
0,1,0,0,1201,1679,3178,6,2,1044,437,1
0,0,0,0,5,4,350,0,0,1,33,1
1,1,1,1,1432,592,3246,0,2,520,1354,1
1,1,1,0,930,282,3233,18,61,413,194,1
1,1,1,0,287,419,3172,0,0,728,614,1
1,1,1,1,571,1991,783,100,176,18,5,1
1,1,1,0,256,564,1767,0,9,390,268,1
1,1,1,0,341,971,3210,0,9,741,105,1
1,1,0,0,480,442,3118,9,60,1122,128,1
1,1,1,1,1380,1232,3202,24,27,883,639,1
1,1,1,0,463,675,3211,3,37,544,508,1
1,1,1,1,1461,1448,2018,0,2,559,567,1
1,1,1,0,1467,363,3164,0,19,1559,563,1
1,1,1,0,341,185,3208,8,27,550,175,1
1,1,0,0,50,141,407,2,16,62,155,1
1,0,1,0,191,194,3209,28,71,1789,164,1
1,0,1,1,1277,1202,3209,43,88,973,223,1
1,1,1,0,639,559,3224,0,1,505,238,1
1,0,1,0,214,101,3204,4,0,1471,774,1
1,1,1,1,2912,804,2146,8,1,582,305,1
1,1,1,1,100,103,1510,0,3,330,126,1
1,0,1,1,6021,5032,3223,19,36,1309,677,1
1,1,0,0,508,1158,3125,25,33,1833,182,1
1,1,0,0,159,154,3176,0,3,591,186,1
1,1,0,1,1400,402,3195,1,1,1581,808,1
1,1,1,0,348,317,3120,14,2,1048,159,1
1,0,0,0,34,73,950,0,0,158,3,1
1,1,0,0,246,172,1866,3,9,680,96,1
0,0,1,0,66,1024,95,0,1,55,8,1
1,1,1,1,153,35,3196,18,55,380,308,1
1,1,1,0,100,680,803,8,4,21,11,1
1,1,1,0,455,1678,2156,9,24,580,250,1
1,1,1,0,155,536,889,1,0,300,252,1
1,0,0,0,287,237,2841,4,8,914,104,1
1,1,1,0,546,266,3211,4,73,644,274,1
1,1,1,1,1066,961,3205,0,3,1481,666,1
1,0,0,0,139,133,2163,8,65,359,5,1
1,0,0,1,577,582,3117,3,32,1310,130,1
1,1,1,0,717,638,3215,2,6,1467,161,1
1,1,1,1,5248,1780,3237,59,14,1824,802,1
1,1,1,1,289,430,3218,5,19,880,587,1
1,1,1,1,349,342,3196,3,7,735,792,1
1,0,0,0,323,204,3182,14,174,631,151,1
1,0,0,0,233,196,3169,5,22,1006,68,1
1,0,0,0,924,1130,3094,0,4,1236,304,1
1,0,0,0,1653,1879,3204,11,22,1052,515,1
1,0,1,0,223,223,3150,10,22,1306,213,1
1,1,1,0,209,315,3223,4,31,1101,376,1
1,0,0,0,91,187,2164,0,16,789,481,1
1,1,1,1,1625,1054,3089,5,26,947,148,1
1,1,1,0,113,173,3212,4,13,1602,457,1
1,0,1,0,26,22,3237,6,27,280,82,1
1,1,1,1,4956,2652,3204,1,1,861,921,1
1,1,0,1,1824,499,3155,3,41,2142,175,1
1,1,0,0,178,227,505,0,0,91,209,1
1,1,1,1,1487,726,3217,0,0,1522,527,1
1,1,1,0,457,232,3216,4,29,745,210,1
1,0,1,0,97,296,448,0,1,331,250,1
1,1,1,1,239,431,3197,0,4,343,60,1
1,1,1,0,540,1549,1823,133,99,29,35,1
1,0,0,0,117,214,704,1,20,133,112,1
1,0,1,0,20004,2301,3243,2,23,2514,227,1
0,1,1,0,39,133,373,19,37,32,14,1
1,1,1,1,2181,1051,3216,5,15,2465,213,1
1,0,0,0,324,238,3215,2,9,1645,447,1
1,1,1,0,354,893,2188,0,14,538,485,1
1,1,1,0,271,223,3102,2,1,642,113,1
1,1,0,1,504,43,624,1,18,304,100,1
1,1,0,1,561,471,3204,10,31,773,86,1
1,0,0,0,601,986,3221,1,19,1953,63,1
1,1,1,0,223,217,3192,2,6,1136,632,1
1,0,1,0,1285,715,3227,0,12,899,35,1
1,0,1,0,366,304,3234,1,14,788,286,1
1,1,1,1,910,853,3197,5,3,440,1186,1
1,1,0,0,2164,2081,3213,5,1,1085,1808,1
1,0,1,0,57,55,2454,0,4,1251,1228,1
0,1,1,1,2182,798,3225,7,39,756,1094,1
1,1,1,1,974,1428,3201,33,1,312,1036,1
1,1,1,1,319,198,3246,2,8,555,146,1
1,1,1,0,94,334,2962,1,3,1021,584,1
1,1,1,1,5883,1146,3187,28,174,1639,92,1
1,0,1,1,253,148,3233,13,129,1065,287,1
1,1,1,0,626,1189,3228,1,0,852,607,1
1,1,1,0,1013,693,3213,0,0,795,225,1
0,1,1,0,14,76,68,20,35,2,3,1
1,1,1,1,24047,9671,3245,921,13,1530,1185,1
1,1,1,0,101,208,608,2,0,181,160,1
1,1,1,1,1243,917,3208,0,18,564,134,1
1,1,1,1,901,1685,3198,0,6,774,2033,1
1,1,1,1,857,803,1471,1,0,749,491,1
1,1,1,0,376,318,2824,5,13,1676,245,1
0,1,1,0,312,491,1137,0,0,465,208,1
0,1,1,1,273,258,3201,3,0,682,530,1
1,1,0,1,254,89,1120,4,8,653,349,1
1,0,0,0,431,565,3065,2,11,1663,594,1
1,1,1,0,164,397,3159,61,47,528,312,1
1,1,1,1,4432,2672,3230,3,0,1328,875,1
1,0,0,0,349,1487,3218,1,15,1823,886,1
1,1,0,0,10,14,245,0,0,75,11,1
1,1,1,1,1446,1047,3211,1,3,430,521,1
0,1,1,0,97,172,3211,3,45,64,36,1
1,1,1,1,244,800,1050,9,2,59,407,1
0,1,1,0,3062,381,3238,17,246,1094,104,1
1,1,0,0,442,56,3182,12,22,1259,33,1
1,0,0,0,74,268,3219,4,37,241,673,1
1,0,1,1,2158,939,3177,50,47,1319,859,1
1,1,1,1,1297,1998,1577,4,5,626,537,1
1,1,1,0,688,566,3201,19,1,2647,1575,1
1,1,1,1,471,337,3220,7,37,631,322,1
1,1,1,1,690,733,3211,1,1,443,959,1
1,1,1,1,1330,729,3222,30,51,2124,487,1
1,1,1,1,290,444,3209,18,41,424,70,1
1,0,0,0,653,1416,2867,12,3,2346,1290,1
1,1,0,0,584,424,3190,12,66,868,53,1
1,1,0,0,26,77,70,0,0,9,6,1
1,0,1,0,2495,2745,3210,2,16,1553,690,1
1,1,1,0,212,143,3227,0,16,442,717,1
1,1,1,1,1004,509,3183,3,5,2375,650,1
1,1,1,0,201,243,3231,0,2,528,103,1
1,1,1,1,38,155,3237,0,4,46,51,1
1,1,1,0,71,89,531,0,0,89,266,1
1,0,1,0,254,336,3168,1,43,583,713,1
1,0,0,1,3029,1569,3141,9,30,1826,338,1
1,1,1,0,62,467,1371,44,166,43,47,1
1,0,1,0,619,613,3224,1,31,1715,69,1
1,0,0,1,616,306,3114,3,4,2310,332,1
1,1,1,0,388,177,3226,1,0,490,1371,1
0,0,1,0,980,491,3165,9,154,1036,117,1
1,1,1,1,409,1116,2051,113,197,583,930,1
1,1,1,1,1248,584,3237,4,8,645,176,1
1,0,1,0,688,971,3182,52,165,546,63,1
1,1,1,0,129,249,3204,0,0,572,305,1
1,1,0,1,66,104,598,0,1,214,189,1
1,1,1,0,1158,1999,3179,0,8,1146,502,1
1,1,1,0,328,330,3197,6,42,756,715,1
1,1,1,1,939,1983,3204,1,1,1280,2080,1
1,1,1,0,183,135,3192,4,25,456,231,1
1,0,0,0,346,319,3195,9,46,1546,63,1
1,1,0,1,180,152,3232,1,10,245,55,1
1,1,1,1,236,300,626,1,0,63,113,1
1,1,0,0,352,424,3195,12,45,1659,72,1
1,0,0,0,13,13,125,0,0,44,1,1
1,0,0,0,205,42,3225,8,40,607,197,1
0,1,0,0,274,481,3207,0,3,331,1070,1
1,1,1,0,49,80,1104,2,11,417,26,1
1,1,1,0,2354,1710,3175,15,118,2000,109,1
1,1,1,1,398,301,3190,13,2,1708,301,1
1,1,1,0,289,333,3218,0,0,525,1094,1
1,1,1,1,416,345,3182,3,3,1223,137,1
1,1,0,0,46,257,589,2,1,125,126,1
1,1,1,1,243,886,360,2,6,135,171,1
1,1,1,1,2326,2548,3201,9,13,1041,683,1
1,0,0,0,217,150,2626,0,4,939,297,1
1,0,1,0,307,275,3216,1,27,223,116,1
1,0,1,1,967,1997,3217,10,159,689,342,1
1,0,0,0,2338,973,3230,1,1,258,94,1
1,0,0,0,106,266,362,0,7,179,104,1
1,1,1,1,1581,1000,3231,0,0,1313,1083,1
1,1,1,0,566,542,3139,49,97,1144,387,1
1,1,1,1,888,1813,3202,1,0,342,768,1
1,0,0,0,481,687,3186,3,62,1635,261,1
0,0,0,0,37,54,782,6,1,126,65,1
1,1,1,1,380,365,3186,5,12,904,144,1
1,1,0,0,197,206,3192,0,21,466,171,1
1,0,1,1,248,855,675,5,27,75,405,1
0,1,1,0,267,459,3228,27,1,580,364,1
1,1,1,1,165,260,3106,0,2,283,810,1
1,1,0,0,1416,401,3206,2,10,619,543,1
1,1,1,1,4941,420,3222,15,6,890,87,1
1,0,1,1,171,169,2954,7,92,818,106,1
1,0,0,0,31,119,342,4,23,37,8,1
0,1,0,0,19,152,15,0,0,5,6,1
1,0,1,0,243,393,1757,410,643,347,109,1
1,1,1,1,513,968,3132,0,17,1738,236,1
0,1,0,0,780,470,3198,0,0,709,245,1
1,1,1,0,608,262,3197,29,59,1067,117,1
1,0,1,0,664,419,3181,8,27,2172,91,1
0,1,1,0,204,1339,3230,24,158,307,115,1
1,0,0,0,1738,1837,3204,23,98,864,38,1
1,1,1,1,531,263,3184,10,110,1131,179,1
1,1,1,1,813,837,1472,3,5,420,294,1
1,1,1,1,243,832,1312,0,1,964,438,1
1,1,1,1,1232,1040,3238,0,5,538,1719,1
1,0,1,1,1616,1196,3196,15,23,596,259,1
1,0,0,0,816,643,3222,7,21,1410,20,1
1,1,1,0,530,586,3228,2,0,1741,842,1
1,1,1,0,1592,359,3219,19,10,1667,1529,1
0,0,1,0,658,82,3238,44,120,1296,343,1
1,1,1,1,107,210,2682,0,1,507,327,1
1,1,1,0,679,319,3204,15,8,994,73,1
1,0,1,0,481,470,3158,0,13,1534,320,1
1,1,1,1,2044,1740,3190,4,1,1153,724,1
1,1,1,0,61,138,3196,5,5,396,930,1
1,1,1,1,392,283,3211,0,0,557,1900,1
1,1,1,0,468,155,3218,3,30,1032,343,1
1,0,1,0,393,985,3229,6,26,1191,1287,1
0,1,0,1,187,288,397,0,0,32,41,1
0,1,0,0,54,48,3236,0,23,33,9,1
1,1,1,1,771,301,3221,1,82,1148,116,1
1,1,1,1,1276,337,3245,3,2,959,1025,1
1,1,1,0,1884,2069,3215,1,10,758,623,1
1,0,0,0,621,437,2818,1,6,1205,64,1
1,1,1,1,13095,7672,3203,1,0,468,447,1
1,1,1,0,640,533,3195,6,26,740,379,1
1,1,1,0,82,249,3198,0,49,892,98,1
1,1,1,1,852,1754,3241,10,36,333,525,1
0,1,1,1,7184,1649,3234,4,0,660,556,1
1,1,1,1,1097,632,3184,11,145,999,124,1
1,1,1,0,189,619,3172,0,4,2108,1005,1
1,1,1,1,162,258,3211,0,1,956,73,1
1,1,1,1,192,156,275,0,2,26,38,1
1,1,0,0,234,137,273,1,2,117,57,1
1,1,0,1,2077,197,3222,6,63,211,423,1
1,1,1,1,120,137,522,45,10,21,50,1
1,0,0,0,286,161,3202,33,42,859,57,1
0,1,1,1,430,1,768,1,0,225,310,1
1,1,1,1,1227,871,3243,1,0,200,262,1
1,1,1,1,1108,998,3208,14,14,1112,838,1
1,1,0,0,20,239,551,0,0,155,105,1
1,1,1,1,1226,597,3227,2,23,802,942,1
1,1,0,0,597,1202,3203,1,19,549,128,1
1,1,1,0,768,1557,3186,5,6,651,106,1
1,1,1,0,879,640,3208,0,2,531,356,1
1,1,1,1,1045,1588,3199,0,2,1850,570,1
1,1,1,1,295,427,3232,913,122,300,227,1
1,1,0,0,155,868,865,1,6,266,215,1
1,0,1,1,337,355,3153,13,13,2137,184,1
1,0,0,0,4476,4845,3179,1,2,2287,985,1
1,1,1,0,1753,789,3156,32,3,2581,2446,1
1,1,1,0,200,78,3217,10,57,799,689,1
1,1,1,0,448,350,3234,10,73,951,212,1
1,1,1,1,2295,592,3151,4,32,920,992,1
1,0,1,1,670,628,3218,19,56,656,275,1
1,0,1,1,253,359,3217,9,0,518,342,1
1,1,1,1,777,296,1093,148,5,249,443,1
1,1,0,0,184,166,3123,0,7,724,177,1
1,1,0,0,1930,1259,3208,1,1,1096,284,1
1,1,0,0,217,2001,3209,0,5,1311,2035,1
0,1,0,0,376,327,3204,0,18,603,82,1
1,1,1,1,1229,284,1765,8,36,572,247,1
1,1,1,1,158,152,2307,24,42,541,356,1
1,1,0,0,149,228,345,0,0,108,48,1
1,1,1,0,408,336,3244,10,42,637,102,1
1,1,1,0,705,580,3172,7,65,1370,457,1
1,0,0,0,392,302,3089,3,31,2048,327,1
0,1,1,1,2135,1799,3201,1,3,2520,515,1
1,0,1,0,243,623,3211,2,8,1702,462,1
0,0,1,0,192,323,3234,20,1,608,280,1
1,1,0,0,126,366,53,0,0,21,34,1
0,1,1,0,658,941,3219,0,0,3,0,1
1,1,1,0,545,623,3208,1,5,764,356,1
1,1,1,1,1652,1487,3241,1,3,848,145,1
1,1,1,1,563,590,3149,5,4,810,1104,1
1,1,1,1,1226,1183,3235,1,0,859,1109,1
1,1,0,1,54,156,1169,6,21,383,124,1
1,0,0,0,13,12,849,1,6,26,27,1
1,0,1,0,6473,588,3054,5,71,1031,107,1
1,1,1,0,132,221,1414,0,0,619,232,1
1,0,0,0,769,469,3101,7,97,2287,56,1
1,1,1,1,1986,1064,3186,7,42,1547,203,1
1,1,1,1,1060,557,3193,2,32,706,116,1
1,1,0,0,352,994,1100,0,0,1014,308,1
1,1,1,1,2554,2308,3203,3,6,1120,231,1
1,1,1,1,264,120,3163,1,9,1471,170,1
1,1,1,1,350,210,3215,28,6,1443,1414,1
1,1,1,1,128,60,2555,2,50,907,303,1
0,1,1,0,92,94,3200,0,1,1070,882,1
1,0,0,0,482,316,3118,12,11,2329,83,1
1,1,1,0,44,156,1271,0,3,223,369,1
1,1,1,1,249,185,3216,17,46,2148,73,1
1,1,1,1,787,1007,3206,3,5,1120,737,1
1,1,1,0,1361,1492,3226,1,4,1350,439,1
1,1,1,1,6093,92,3228,0,0,1968,447,1
1,0,1,1,211,183,3209,0,15,1533,156,1
1,0,1,1,1495,1019,3153,1,18,1311,138,1
1,1,1,1,176,217,3189,1,18,560,90,1
1,1,1,1,293,289,3234,1,4,154,19,1
1,1,1,0,766,1099,3215,8,37,1035,150,1
1,1,1,1,269,98,3192,4,21,740,377,1
0,1,0,0,177,641,3211,0,1,1181,993,1
1,1,1,0,310,409,3205,6,11,1820,675,1
1,0,1,0,755,318,3191,2,23,1480,93,1
1,0,1,1,120,114,3213,1,0,1284,19,1
1,1,1,0,2122,1585,3239,76,62,2538,311,1
1,1,1,1,633,584,2642,4,15,1321,62,1
1,0,1,0,646,604,3172,7,28,1730,171,1
1,1,0,1,205,191,3227,3,29,600,141,1
1,0,1,0,797,774,3155,1,18,1549,170,1
1,0,1,0,311,381,3200,2,8,976,89,1
1,0,0,0,375,298,3170,1,15,1327,74,1
1,1,1,1,126,135,3196,2,20,382,382,1
1,1,1,0,1047,365,3176,14,25,964,92,1
1,0,0,0,249,219,3217,8,103,1122,96,1
1,1,1,0,228,113,3246,1,2,537,398,1
1,1,0,0,179,132,1758,1,28,852,34,1
1,0,1,0,1356,591,3211,26,78,1957,135,1
1,1,1,1,616,564,3174,31,165,1839,312,1
1,1,1,0,2380,957,3161,4,8,2255,411,1
1,1,0,1,406,744,3210,4,10,417,406,1
1,0,1,0,661,439,3199,7,86,1051,45,1
1,1,1,0,512,641,3227,4,26,853,552,1
1,1,1,0,585,262,3228,17,39,1898,285,1
1,0,0,0,87,92,2071,0,13,742,49,1
1,0,0,0,257,240,3226,3,23,1315,295,1
1,1,1,1,824,1496,3163,1,2,1082,1167,1
1,1,1,0,1234,532,3248,3,1,478,349,1
1,1,0,0,93,81,826,0,0,63,32,1
1,1,1,1,1908,1156,3242,7,0,502,526,1
1,1,1,0,1209,713,3158,1,41,761,27,1
0,1,1,1,174,47,3223,1,16,167,810,1
0,0,0,0,4,11,165,1,0,0,2,1
1,1,1,0,257,144,943,0,3,229,60,1
1,0,0,0,423,453,3143,8,15,933,181,1
0,1,1,1,242,139,3240,0,3,2511,462,1
1,1,1,0,2622,1231,3232,10,43,1346,537,1
1,0,0,0,52,266,92,0,0,8,53,1
1,1,1,0,484,1388,3222,3,1,1326,1143,1
1,1,1,0,423,524,3118,1,12,2003,153,1
0,1,0,0,109,91,451,0,1,80,105,1
1,1,1,0,618,453,3195,18,17,2923,1121,1
1,1,1,1,1439,1591,3201,0,0,798,269,1
1,1,1,1,4126,4094,3228,2,11,421,861,1
1,1,1,0,31,45,886,1,16,140,39,1
0,1,1,1,534,860,3210,0,2,941,626,1
1,1,1,1,568,387,3180,16,32,2014,162,1
1,1,1,1,2902,660,3204,0,7,848,254,1
1,1,1,1,877,655,3209,1,1,1045,1645,1
1,0,0,1,387,1108,3195,7,29,1991,1907,1
1,1,1,0,73,473,458,2,6,150,136,1
0,0,0,0,113,329,2109,13,0,186,381,1
1,1,0,0,266,1413,453,1,1,225,150,1
1,1,1,1,3975,1803,3214,13,22,1266,519,1
1,1,1,0,123,320,2010,7,8,133,408,1
1,1,1,1,834,264,1670,1,0,339,357,1
1,1,1,0,131,147,3206,0,9,841,212,1
1,0,1,0,255,300,3211,1,8,1062,1530,1
1,1,1,0,321,226,3130,5,35,450,239,1
1,1,1,0,79,264,3049,1,1,1067,839,1
1,1,1,1,1558,625,3225,0,2,515,327,1
1,1,1,1,1137,282,3155,2,13,1265,110,1
1,1,0,0,129,123,3176,3,30,1264,163,1
1,0,1,0,287,276,3207,2,27,409,127,1
1,1,0,1,166,118,2438,36,12,824,471,1
1,0,1,1,2199,465,3200,2,2,920,187,1
1,1,0,0,150,53,3193,8,24,2284,399,1
0,1,1,0,79,179,1280,0,1,525,82,1
1,0,1,0,535,331,3188,17,33,719,109,1
1,0,1,0,252,889,1877,7,18,674,658,1
1,0,1,1,5363,667,3233,65,13,1130,451,1
1,0,1,0,6817,311,3199,129,122,1291,684,1
1,1,1,0,599,901,1116,1,0,570,307,1
1,1,1,0,16186,5242,3232,77,4,2544,574,1
1,1,1,1,854,556,3182,1,6,1149,524,1
1,1,1,0,1283,734,3192,13,104,1313,222,1
0,1,1,0,227,338,2746,3,3,335,697,1
1,1,1,1,1273,1898,2872,3,12,1756,256,1
1,1,1,1,2407,526,3227,8,9,1268,596,1
1,1,1,0,859,1588,3231,638,15,424,1713,1
1,1,0,0,46,124,162,0,2,86,53,1
1,1,1,1,212,185,2778,6,35,449,131,1
1,0,1,0,302,232,3241,180,34,1121,88,1
1,1,0,0,522,793,2198,24,59,1465,1328,1
1,1,0,0,149,153,416,2,0,128,127,1
1,0,0,0,141,140,3205,12,79,387,39,1
1,1,1,0,332,833,3250,0,0,207,103,1
1,1,1,1,642,1996,3210,6,3,431,403,1
1,1,1,1,226,186,3150,2,16,2183,269,1
0,1,1,0,179,271,1084,0,1,271,244,1
